StoryID,First Ending Sent,First Ending Kmeans Distance Metric,Second Ending Sent,Second Ending KMeans Distance Metric,Correct Answer
8deede16-2f24-4579-970b-047ad9d23141,James was worried because he beat his boss at ping pong.,1.3794765326336953,"So, James bought a ping pong table to practice at home.",1.4685883860082214,2
b8b93e71-5a93-4092-931d-6271bbafa1f7,She decided to watch a movie on Netflix instead.,1.6686958451336122,Joyce decided to buy a cookie instead.,1.534293817430345,1
d16e2710-0a1c-4f4b-8be5-4bf9bd4dfa69,Lester's team plays against the other school's basketball team.,1.4773028388169331,The other school wins by a huge margin over Lester's team.,1.5741802312309927,2
5cd09381-9d02-456a-bcd4-0d45f9ab0db3,Jessica was disappointed because she wanted a real pony.,1.6703932707722695,Jessica loved the puppy she got from her dad.,1.5210096824119257,1
21deb4c0-ef25-44fd-91f4-35b4bed8a75e,Sal hated the brace.,1.628070348995265,Sal was glad he decided to jump rope.,1.7340486806181419,1
0c183cc3-d281-442c-ad31-01f93cd9e281,Julie makes lunches for her son who is allergic to eggs.,1.5175187994191652,Julie gets busy making lunches using the boiled eggs.,1.37945617485674,2
fe5a613d-b6ec-4f31-8d2d-007018b092ec,I enjoyed visiting the zoo.,1.3425831883588044,But I didn't like zebras.,1.294547348571183,1
49cfda84-e8ff-486d-bf67-cab8f972a748,Bob was very happy about this.,1.3405127167451045,This made Bob sad.,1.417649043992849,2
fb466251-500e-428c-a120-a0c6887eb37f,Jennifer decided to save up for a car so she could avoid the bus.,1.403055411344545,"Jennifer's cat came home the next day, acting very hungry.",1.5285706924998845,2
28531a23-ff54-4d75-a108-c910d32c6147,Peter was mad at his friend.,1.6543537574308156,Peter was happy his friend gave him food.,1.441773280495667,2
23ab455c-ef3c-479f-90a5-4acd8e1ac3c9,Dan never liked to bowl anyway.,1.840450742178965,Dan now bowls often to remember his father.,1.7391987223949132,2
ea4c827b-b5f2-44df-8d39-7373cb35f1ae,Billy was very methodical.,1.514621498461453,Billy was very disorganized.,1.5562621970374428,1
a8869d8c-54a0-48db-b8ea-7fee53e32008,Bob stopped talking to those friends.,1.7823529653728323,Bob had a great time.,1.7608779391691611,2
c2699d68-4f16-44d1-bff6-6a66ec266a46,Mike never liked Jeeps.,1.6379837320519535,Mike bought the Jeep.,1.447565881596954,2
b34dfd2a-4ae5-456c-85a9-7c4ee0b58248,Fred came in last place in his karate tournament.,1.415724300856902,He came in second place.,1.4741250709934361,2
87ed8e67-02f7-46dc-b0e3-82319328557a,He broke all of the pots he made.,1.4768213592759152,He was very proud of his pots.,1.4525131224154362,2
cdc35d15-ea89-4410-bdf0-fadde0243985,Joe decided to get some ice cream at the store.,1.6282033013320645,Gina's sister had to go to the hospital for stitches.,1.6023383676796343,2
da033578-7efb-43b4-875f-adeefea0fac0,I now play twice as much.,1.3963422259037355,I no longer play the lottery.,1.6659324819409775,2
3b0fdd12-aa51-45ec-9808-79b308ffe722,The librarian kicked the man out.,1.4420749833086526,The librarian thanked the man.,1.2470276104418065,1
fedc6a43-057c-4684-ad11-200180ade0d3,She researched methods of lawn care that took less water.,1.8754892087922208,Quinn's yard flourished under the heavy rains.,2.0400883386837068,1
60e826cc-3f0a-479e-a79e-319935d39b58,Pizza was first made in Italy to represent the colors of the flag.,1.7535624980454203,We'll be going back there often.,1.8173678405113391,2
471e2283-f8c4-4e45-9c87-40c815fa73ac,Cheryl made more money turning tricks than at her full-time  job.,1.9575281222271004,Cheryl loved the dog and prayed he would get better.,1.8432001376979685,2
463dd0de-6558-4e40-b5a2-b3a202f6856b,Bob hates tattoos.,1.5329904891329669,Bob's girlfriend really liked his new tattoo.,1.3694023451239719,2
f03ef931-1c90-4b73-8e6b-f3cb9aa702fb,Dan decided to call his old girlfriend.,1.5887877913009827,Dan was no longer lonely.,1.573908975542337,1
0b9c5ee5-9ce1-4195-8ed6-01956f15d659,Shawn missed Jane every day.,1.4396932990486393,Shawn was happy Jane was dead.,1.447394389733195,1
f6292a35-f8e1-4b62-9592-a1f603bec68d,Mary was always trying to make Gina happy.,1.572071250096733,Gina's mother had to call Mary's mom to complain.,1.3661720468685923,2
056235a2-84cd-4c99-9652-1e0773797143,Bob will be careful that he never eats at that restaurant again.,2.021696480725293,Bob's decision to embezzle from his employer was a mistake.,2.0359445346268497,1
a1ecda1c-7f69-4721-89ae-fb2e6ca9cb2f,Tim felt great.,1.738575118398444,Tim was happy for me.,1.6731450494245959,2
31e16ce0-894b-40c1-a142-261ca16baddf,Kim was glad people were inspired to imitate her.,1.476685781915748,Kim asked her friends if they wanted to go to Starbucks.,1.6221296774338922,1
d87b0656-9f88-4247-ad95-644c64d38754,Ben decided to retire.,1.5651908039307605,But then he did find a job.,1.4975157444451779,2
95ab463d-7d6d-4dff-9454-69d5abadfbf0,The teacher gave Gina her phone back.,1.6912662252527975,Gina's father agreed to pick up the phone for her.,1.5635296287094644,2
dd1cbc2d-75fc-4fe7-92b8-cd986d80140a,I found that playing Santa was not worth my time off.,1.3667055741816156,I found that playing Santa was the best second job ever.,1.4289134668229975,2
474c61d2-2b1f-4d12-9274-a85cea5bfa2b,"He was a little mad, but I just laughed.",1.7524254309505252,He never did understand the best way to fry an egg.,1.663928833578588,1
430d9fb6-7fb0-4cde-9ae5-c81ca4347109,Candice gave the money to her mom.,1.6491197951049732,Candice bought a new purse.,1.764438691243248,1
33675fd9-8bb1-4739-b677-9939a01c3b43,We were pleasantly surprised!,2.205110388771363,We were scared!,2.4052035527333935,2
313197bd-b309-4eef-9f8c-b0ee6e14fce8,Cara threw a party to celebrate.,1.6496016727565779,Cara sat alone and cried.,1.712153020482305,2
8d81ed6f-9c29-468f-85f9-3ffe7a4d58b3,Ellie ate the fish.,1.2854673692093674,Ellie thought it looked great.,1.5289100332686596,2
d6638b4d-72ff-4d36-b37a-065aaf871591,Juan was always impatient.,2.025293471630184,Juan was hardworking and patient.,1.9667609490469868,2
e32919fb-7b84-424c-8825-a9a5ca420958,Jim and Tim become good friends.,1.6249385401106025,Then Jim shot Tim.,1.6767363037430159,1
254a99c8-5a3c-4cf7-8bf9-e99f8b613cc9,I made the cookies.,1.2664908647403619,I made roasted pork.,1.542039654088173,1
25561b53-b8fc-44ef-9d22-384325cdcf66,Sal was excited to be an instant millionaire.,1.4809293039121627,Sal decided to keep buying lotto tickets each week.,1.499360644490007,2
823343e6-6721-4692-ab53-1f2e28cf9d4c,Harry decided math would be a great topic for a video game.,1.4432178947265633,Harry finally overcame the distraction and returned to his math.,1.3878085410107235,2
0f1277f9-f7eb-4133-a067-8012ec4ce4c4,John was relieved.,1.7454446464437336,John was very upset that the ice melted.,1.5263434660236885,1
3dcdf416-5329-4190-b492-4b83c3c17d5b,"Sadly, the concert was canceled due to sickness.",1.5331096130333997,They had a great time at the museum.,1.4081085247619731,1
ff6a9be8-35fd-4371-9337-0a487aa6bcbd,He was relieved.,1.9003055113323752,Rex did his first ever cartwheel that day.,1.7911221006543125,1
93b3adbb-d8fd-4fec-90a1-2f4818cf878c,Judy and the son arrived shortly before Hal.,1.5567561994549375,Hal turned around and went back to the old house to live alone.,1.4638548722504678,1
4b8f1d1f-9b00-4af4-bd25-ed71e9536b55,Joe and Tim stayed friends online.,1.57883545970848,Joe then punched Tim.,1.6319560224838194,1
39ec0a97-fd2f-46cf-95e3-a2c6db74f022,Jenny's boss gave her a raise.,1.6002844940241494,Jenny was worried her boss would fire her.,1.58923366158088,2
35dd81de-9d73-431c-96a1-fb19b59eca7f,John ended up having the most.,1.739253948119318,John then went golfing.,1.6816037588482795,1
1b06e78a-3f2e-4445-a72f-780b27f3f40d,Brandon checked the next day and found 50 cents under his pillow.,1.3600060523115483,Brandon bought a bar of chocolate.,1.3836060140597572,1
0da38645-9c97-407e-9ef3-5a2058ebcd9e,Kelsi had no interest in the pool her parents bought.,1.4355217384555774,Kelsi loved her new pool.,1.2172423336219993,2
669aa4cd-bc3e-4c4e-acf7-f406844d697c,The taste was worth the price.,1.522914374388409,Rick had so much money left.,1.415388230722745,1
74c29734-503c-4412-8716-bdeac83ee64a,Ann and Tori continued to shop.,1.7022570499104792,Ann and Tori decided to stop shopping and work out the issue.,1.641330875872241,2
7c079852-8137-49e1-96f7-ff6ae8c1b904,Amy threw the instrument on the floor.,1.6108441675113478,Amy gave a wonderful performance.,1.7055797993994832,2
f9b8a4d5-c5bb-44e6-95be-1bcc52af40db,Joe left his son unattended to move to florida.,1.5048150395688917,Joe's son did not stop laughing for hours.,1.5491691137204702,2
0a7b177b-7671-40ba-9a36-72ef45b651a6,Gina's father grounded everyone for a month.,1.9360143468438564,Gina's father was proud.,2.012417183250306,1
13fb2312-d2ad-4561-8a05-7513e63442bc,She refused his help and walked away.,1.846735969897907,They ended up going on a date that night.,1.830382109679514,2
f6830a2a-5ab0-47fa-812d-703362717fb5,Samuel could not read.,1.983358811853263,He loved it!,2.147340700549476,2
928d6e7d-0b05-4027-aadd-49f08b02ea60,David hoped to play really well.,1.4549827498100303,David really didn't care about that game.,1.5994665812116446,1
16c3e3c9-c7fb-4c0a-9a22-65e9209fc338,Tad was seriously injured.,1.8901940366639103,Tad's car was in great shape.,1.6829143959969477,1
8290bb38-7526-410d-b63b-84b2019d4657,Paisley decided to break up with Danny after the picnic.,1.6999752847574445,Danny was happy he could share the picnic date with her.,1.6158337745584996,2
32075b85-b08a-4503-ac1a-f8d92d2fa29f,I decided to glue the hair back on.,1.4608346519817288,I decided to get it waxed.,1.5321325928643794,2
03ba1bda-c31e-4201-92bc-b5b35b3f0aad,Oatmeal became my favorite food.,1.7936793750764652,I hated oatmeal and didn't eat it anymore.,1.7363985809654927,1
6b9941a8-213c-4e54-98f5-81e437bd2926,He was very full.,1.2840892081947561,Charles mother was very angry.,1.3269864062213863,2
aaa5c492-d3b2-40a7-bbd5-6b8e21e1003c,Kelly was unhappy.,1.8050610943421463,Kelly did not know how to read.,1.9331370462046715,1
c73cbbee-b51a-42f0-a3d8-22b8fc732b4e,She was happy that she didn't have to wear a vest anymore.,1.4364875166256152,She was upset that she didn't have to wear the vest anymore.,1.385579436152565,1
8a3f1af2-3913-4a4a-a234-136733984d4a,His son got just what he wanted and was quite happy.,1.6352073061479924,His son was bewildered when he unwrapped a dollhouse.,1.6476796478135611,2
1642a31d-5568-4ec6-9004-7470b35360f7,She was proud of her body.,1.5932305772177835,She hired a personal trainer to help her meet her goals.,1.5716530260472867,2
4ca3ce4c-637e-45e8-9d94-d0da28effc6a,Kurtis trembled with fright.,1.501731898779122,Kurtis laughed and danced around the campfire.,1.4417849951279358,1
237a2426-779d-4d2f-8878-cc1d9895ed5d,He had always wanted to go surfing under the California sun.,1.4934177869325247,His favorite moment was when he got to feed a baby koala bear.,1.6884144425374117,2
4014fd4e-036c-4e93-973f-3eb49ce21fda,Joe was happy Jeb loaned him the money.,1.754920143089813,Joe got a job so he wouldn't have to borrow the money.,1.9698439191666859,2
7acc2db4-2324-4bf5-ba56-194007e0bb65,Her sister came and apologized.,1.3273853903864516,Gina thought it was really funny.,1.2588548888202782,1
b753ce86-ad90-4ca9-8816-215f0f968a30,Ann felt insulted by the lady's offer.,1.6052496246855177,Ann came inside and watched as cakes were being made.,1.5123254162667024,2
001df42a-7c6c-4bee-bbb8-21950fe87d2c,Kelly was glad she tried new flavors.,1.6183367844708674,She threw up.,1.7445426539078062,1
2e80030a-9ade-4fdb-b693-444100733c1b,Rory had to buy a school lunch that day.,1.6832464134084817,Rory at the sandwich.,1.6724442949417861,1
c57088f8-7a4e-4826-9d91-2065f345a4ee,The boy bought a bicycle.,1.5196871839853148,They bought the car.,1.4953972551854968,2
fa89b431-41a6-4ab5-a1bf-f244f1c0ad85,Her dad caught them and scolded them for sneaking out.,1.5151818092621396,Her dad greeted them warmly as they arrived from their trip.,1.5940558383245058,1
2b38b3ba-ce90-414e-8114-88f601631444,It became too hot and dry for Tory to go out.,1.7611989509326094,"Tory had to wait a while to buy his AC unit, but it was cooler.",1.8255076133388777,2
2ab4f4dc-7b16-45f5-8b72-99d8d10be148,I put it in the middle of the room like my mom suggested.,1.614100914563437,I put it on the night stand in the corner.,1.7234538256380632,2
187b118c-c70b-4afb-9b41-5c1e09887858,"After a few years, the States decided to return to England.",1.436497372691967,The war was called the American Revolution.,1.5356982707615305,2
765b576d-0989-450d-93df-1b2d6c329a0c,Cole was upset that all of his vegetables went to waste.,1.691850477076642,All the members signed a Thank You card for Cole.,1.88515030468313,2
9923091f-49f3-4ce5-bd9c-fd01f284bfde,I decided to watch movies all night.,1.6143756962336846,I had an early night.,1.692502870029461,2
6b666c82-cfcd-4447-ba48-f91fcb27c170,Bob was dazed and had a cut on his forehead!,1.3912886427731634,"After that, Bob was nervous about going horseback riding.",1.4516994593190018,1
11abdce5-a150-4ea4-b76b-4ff36b7b0f6c,I was upset when I lost all my money.,1.3061649428897502,I was glad I hadn't spent much money on the slot machines.,1.4293605739015318,1
b29a15ca-1fdf-42a3-b443-50c33f297318,"She asked her father, because he had always been great to her.",1.8872921404208485,"She decided to ask her brother, who was honored to do so.",1.7933576911970595,2
5ae5571c-31f7-4d79-86f2-3c7fa9ffb6c7,Austin went to the park and played with his dog.,1.5960507857512725,Austin painted several pictures similar to what he had seen.,1.6640811650344656,2
1734a9b5-938b-414f-8718-450d13658cb2,I will continue playing chess and hope for qualified opponents.,1.6460996376304826,I think I will start playing football.,1.5254196499292156,1
264662c6-4f40-4f03-93d1-335a268e52c5,Izzy is heartbroken.,1.6013324387340315,Izzy is happy.,1.7059277680196239,1
609a7d44-9a1c-4585-b0f4-5ac7d9fc1f8f,Eventually Larry got stronger.,1.518659398207302,Larry was ashamed of what he had done.,1.5902812641678419,1
e242bc6e-470b-4ed9-ac96-48a4d38b11ef,He got a call a few days later saying that he got the job.,1.5346034964774815,My roommate then got a call saying he was fired.,1.5242384361852406,1
5d10d46d-83a9-4468-9b05-8bdabdc5ea92,The soccer team congratulated her and gave her a spot on the team.,1.4596451784344684,"Naturally, she was not accepted to the soccer team.",1.5352049241795356,2
b083a25d-a3c3-47be-8879-949b475d13f6,Leeza was in pain.,1.4591102068144726,Leeza was having fun.,1.4764101644862246,1
847fb1fc-aa6c-443c-98aa-fd4af3847c73,He went back to reading his book.,1.6839123937331353,What had been pressed between the pages was a four-leafed clover!,1.9126057920496415,2
49500220-b926-41dd-9347-0edb6829edeb,Gina fixed herself some lunch.,1.3029089823328586,Gina found the handle on the washing machine.,1.3051203997997596,2
dea3f3e4-98c4-4614-ab9f-e370785fc7fc,I am dishonest.,1.6019840867472757,I am honest.,1.7091046734216615,2
f560dccd-209b-43fd-8bb7-6629e8a30823,He hoped that she never came back.,1.7880723997855634,A year later she returned.,1.7766873824339757,2
0d1aec48-f891-4611-80b2-b10476ea4776,Oliver was sick of his friend's unwanted advice.,1.8605755278758511,Oliver was grateful to his friend.,1.8416202993189572,2
dbd1c07c-3bbd-4753-bd93-6b7400eb2c64,Tommy decided to ask the girl for a date.,2.048718089069407,Tommy was really embarrassed.,2.129098281844896,2
ce784ff4-4411-43ae-8789-7dcd07692029,The dogs attacked the people.,1.6960292281467588,"A good time was had by all, even the dogs.",1.843549561409583,2
d35e7dfc-d3cf-40b2-8b67-b92572b74222,We wanted to miss the leopards.,1.4831456534784542,We wanted to see a leopard.,1.5708432871402236,2
84c97f08-5998-4059-b2e6-26307c70a656,Albert saved the day.,1.9794289257478512,Everyone was angry with Albert.,2.0173734268077723,1
e948a9b0-1f8a-4166-b43a-757387ea6ca0,Then they all went home.,1.7997622322684177,Sam and John ran from the group of boys.,1.7282147341933571,1
5a797fa1-07d2-47f6-b160-36e10ae5e63e,Tina is well rested.,1.2141407940241324,Tina is more tired than ever before.,1.1123532829439768,1
c9ed6b56-0a08-4b0b-bb46-4a05856c6b3f,Jaris picked flowers from a state park.,1.6500270262349601,Jaris got in trouble and apologized profusely.,1.6240943304630047,2
